,selected,adaptive,aic_BM,aic_OU1,aic_OU2,disp_r,alpha_OU1,dtheta_OU2
Ndufb2,OU1,False,2052.4017285787045,2051.9322327525488,2052.007642054784,3.712740777146966,0.056753892261295374,0.2264867683136922
Prpf6,OU2,True,2108.686970799612,2109.638527839713,2108.35631164778,0.883698889872845,0.008026212415338536,0.562059049685284
Rgs19,OU1,False,2119.3163666561113,2119.1947173678627,2119.9518401673427,1.1789312004611097,0.10893246187363835,0.2252851254164545
Snrpd1,OU2,True,2362.6651764632034,2357.4191191372392,2353.495152262281,3.0914624547600225,0.10893246187363835,0.42651483961141334
Tsc2,OU1,False,2390.471750088643,2388.3615470229342,2390.2207639321996,1.45302353810304,0.10893246187363835,0.04734576960814785
Slc9a3r2,BM,False,1722.410314386158,1723.8133128260686,1725.3414425404426,0.7856253734859265,0.004181662535221101,1.5466415874805781
Puf60,OU1,False,2528.2287668666268,2520.1038286250987,2522.0840112086335,5.681748339601782,0.056753892261295374,0.013877511821909216
Golga2,OU1,False,2049.6529453813946,2049.277480082216,2051.0465879737844,0.8970800893679393,0.008026212415338536,0.16304581470429902
Uck1,BM,False,2092.0140550934143,2093.0333577057368,2093.2932013173513,1.0924003261605213,0.01540537649643895,0.6024334957405122
Mien1,OU1,False,2104.1199511014884,2102.4890141635997,2103.4402851027285,1.8182658652960115,0.10893246187363835,0.21939104441608137
Axl,OU1,False,2946.209551576396,2945.1979185794853,2946.3291681736873,4.69398071964471,0.008026212415338536,0.5698758455884816
Tgfb1,OU2,True,766.2119358780506,764.7016640823762,763.8341154155436,0.3172142647873871,0.056753892261295374,1.149999480889929
Ccdc97,OU1,False,2043.821786885944,2041.264778878136,2043.2647665135535,1.0024572126454958,0.056753892261295374,0.00037428921065796317
Akap8l,OU2,True,1720.513444414122,1720.67373748514,1720.1551361980298,0.685042181538036,0.10893246187363835,0.39665846270693006
Pdcd2l,OU1,False,1799.2767636001038,1798.4786731741817,1800.0322423499288,0.8999329019243828,0.01540537649643895,0.12717531863399856
Gtf2f1,OU1,False,2420.8664984874936,2420.6366013808292,2422.3697347115167,2.2478088926053488,0.01540537649643895,0.09577985774530084
Clpp,OU1,False,2101.3502029352726,2096.206071477626,2098.205315074842,1.2979664956190755,0.10893246187363835,0.0010415643572514455
Med6,OU1,False,1742.6681756714122,1742.3731441805767,1744.2478099923153,0.7778641571147852,0.10893246187363835,0.06992923189129208
Cse1l,OU2,True,2703.313862210852,2704.1777953734477,2701.9250741536252,2.2577436140813787,0.01540537649643895,0.44816012572403086
Naa20,OU1,False,2420.476509931593,2413.0171773372967,2413.8185454815,4.005719959341702,0.056753892261295374,0.06737702984711635
Prkra,BM,False,1449.5438874580025,1450.1373817654571,1452.1076386454788,0.47703394113025777,0.01540537649643895,0.043589290871910435
Fkbp7,OU1,False,1754.562815972253,1753.2777093511531,1753.9309395349412,0.8891912072065923,0.01540537649643895,0.6342785398578004
Plekha3,OU1,False,1667.5902662291685,1666.319613226796,1668.315581985197,0.6880763686597259,0.10893246187363835,0.013389647306096819
Ykt6,BM,False,2099.3868408502844,2100.8077519390995,2101.408367471412,1.6603077991883164,0.029568819352885703,0.4205526236680104
Baz1b,OU1,False,2463.843236454,2460.3049177162247,2461.1980505578094,1.6911029367827781,0.10893246187363835,0.25816881036109773
Mrpl2,BM,False,2196.0441432066227,2197.9551513111032,2197.710905021541,1.8562697119528755,0.002178649237472767,1.5715674020592312
Mea1,OU1,False,2287.701808203094,2286.748291608848,2288.515160829069,2.1223835768379535,0.01540537649643895,0.09010408999714414
Kdelr1,OU2,True,2161.298055726133,2159.7217925863342,2157.060824266007,2.678659114540358,0.008026212415338536,0.400918386468029
Epdr1,OU2,True,2723.374100285372,2723.426297696361,2722.8043336421674,2.854838657672651,0.008026212415338536,1.9892819333330163
Flii,OU2,True,2461.0565483427285,2458.0052869129177,2456.84556298247,2.5521931129043893,0.01540537649643895,0.3276826453970898
Atg4d,OU1,False,1656.1459640649173,1650.9070505711027,1652.8829899185969,0.6816298746794621,0.10893246187363835,0.07358192373044936
Hdgfl2,OU1,False,2292.52113401169,2289.8315596756984,2291.7832985399177,1.5018410439481304,0.056753892261295374,0.04354400369258382
Chaf1a,OU2,True,1842.9800777686416,1839.8177408266658,1838.8892508832369,0.6288630947659377,0.10893246187363835,0.34256338701933053
Adprh,OU1,False,2479.3468045359155,2478.339254187789,2479.988316702319,2.71409911097868,0.01540537649643895,0.10895038333437057
Tmem39a,OU1,False,2033.658324811342,2032.058681502956,2032.2228994038796,0.9739244495309219,0.056753892261295374,0.21187799422130116
Timmdc1,BM,False,2082.5866794447606,2084.4557951467823,2085.6833635427647,2.009893526677111,0.002178649237472767,0.616472673511204
Mcm2,OU2,True,2946.232776520884,2943.8288219908277,2937.068554398003,1.544034353101274,0.029568819352885703,0.7886418178394647
Tpra1,BM,False,2417.906434409575,2419.5929578292544,2421.5604055101485,2.4060276969142773,0.002178649237472767,0.23521703445645947
Nab1,OU1,False,1375.9485426054703,1364.8848135973274,1365.7820476886234,0.42363897962442765,0.10893246187363835,0.6462419284705083
Adgre5,OU1,False,1566.160130352972,1562.5379579044054,1564.5139211493615,0.5255379958917022,0.10893246187363835,0.050082891594849244
Lamb1,OU1,False,2729.977207930768,2724.5257866827833,2726.524020485591,2.0625559068704438,0.10893246187363835,0.008386797873553675
Map2k7,OU2,True,2001.440634551959,2002.5479780287599,1998.3810350149815,1.334268804763344,0.008026212415338536,0.9136223277171203
Timm44,BM,False,2396.898584839811,2397.6263871131546,2398.6428329552436,2.4577647885558265,0.01540537649643895,0.20786497901713297
Ap2a2,OU1,False,2423.16382251482,2422.592290759915,2423.6254443005846,2.8468846487640866,0.01540537649643895,0.41980346533108115
Pnkp,OU1,False,1876.1108343283659,1875.296630568094,1877.2764342761488,0.8787626190237767,0.10893246187363835,0.02875688231069784
Med25,BM,False,2128.9206183758765,2129.6665165765885,2131.101894872657,1.4409161897636997,0.01540537649643895,0.22422420161204215
Clptm1,BM,False,2668.100701537634,2669.07787290682,2670.947852491506,5.271587806812387,0.004181662535221101,0.8983033082299752
Relb,OU1,False,1064.7133575179605,1055.200287552876,1056.7296357706418,0.30617027160782595,0.10893246187363835,0.6553178697247053
Tomm40,BM,False,2375.0282465224836,2375.7815182115046,2377.6324836978265,3.3091956531659337,0.004181662535221101,1.1928948377795736
Hbp1,BM,False,1856.40744245117,1858.121477052704,1857.833764383894,0.5908008017404198,0.004181662535221101,0.6660395035681619
Prkar2b,OU1,False,2429.444994306903,2421.4275699791806,2423.2209514458114,1.557317916878512,0.10893246187363835,0.17265677442704774
Cdkn1b,OU1,False,2048.9276299277385,2042.786692917141,2044.785005914698,2.2103684118572025,0.056753892261295374,0.00990410921720386
Klf4,OU1,False,1789.7376723491611,1787.8645031988517,1788.9720856082158,0.7802771902660909,0.056753892261295374,0.2931208427990022
Ap1m1,OU1,False,2563.519025132531,2562.2856775028713,2563.6409289524504,2.638468763678883,0.01540537649643895,0.11699578369720154
Rab8a,OU1,False,2550.787798422533,2543.9777398808023,2545.970616456738,3.845742503415834,0.10893246187363835,0.010636502534934422
Hmgn2,OU2,True,2704.0546074194685,2703.9491978621345,2700.403489398254,2.2357814613120786,0.008026212415338536,1.6247805123468426
Fam32a,BM,False,2435.1538394394665,2436.8331809162432,2438.5316851317143,2.322327263876463,0.10893246187363835,0.13309269747537478
Stard3nl,OU1,False,2448.315415684623,2436.8139925045725,2438.1619325389606,2.4526747061504244,0.10893246187363835,0.1583542819530459
Stk11,OU2,True,1238.2792327045152,1236.3593508791027,1236.1586140470367,0.3606757929291389,0.056753892261295374,0.37783957346544383
Atp5d,OU1,False,2394.0307583379386,2385.770227984537,2386.468800508365,5.938280671908264,0.029568819352885703,0.09088086277719665
Ppp5c,OU1,False,2397.2542753423104,2396.7684363345925,2398.6005709117644,4.0161723530745155,0.01540537649643895,0.11226717347564108
Cdk12,BM,False,1894.0857298929773,1894.2943127417052,1896.1868571501218,1.0537304887490457,0.10893246187363835,0.08138307429741154
Pafah1b2,BM,False,2616.3830813350073,2616.576242676026,2618.51345525045,3.580650400823125,0.008026212415338536,0.1047291780711781
Foxj2,OU2,True,1746.071876818079,1744.4463763633566,1742.9878758967475,0.7471607017789863,0.029568819352885703,0.607279675926653
Sri,OU1,False,2573.744832065488,2565.855251039333,2567.585036903642,4.407008833288475,0.10893246187363835,0.06437551810560116
Dgcr2,BM,False,2431.8160999559964,2433.633887058453,2434.8736597153875,1.2318059139657547,0.002178649237472767,1.0762386336655974
Irf3,OU1,False,2050.618848642568,2046.8301551566274,2048.785887760667,1.4037327772678838,0.029568819352885703,0.023750716587545462
Bcl2l12,OU1,False,1057.0347952420752,1054.559151800526,1056.5087673667986,0.535304180446437,0.10893246187363835,0.08434745051765935
Sh3gl1,OU2,True,2484.9380984651925,2482.6347763239123,2482.486110360084,2.55299657713086,0.10893246187363835,0.2529871208054155
Ranbp2,OU1,False,1969.3925408213502,1963.9717865551875,1965.8720115320448,0.856680965251135,0.029568819352885703,0.22727625502216142
Dvl3,OU1,False,2026.9885838364755,2023.6088155970153,2025.3170762871775,1.4253075784373785,0.029568819352885703,0.30757817066061843
Abcf3,OU2,True,2248.538023726177,2247.155688231833,2246.9114443936646,1.1367537042172595,0.10893246187363835,0.23557806652813973
Eif2b5,OU1,False,2544.3901628444573,2543.5767232112667,2544.1312396953917,2.1654956608901346,0.01540537649643895,0.3750181206003482
Cyth2,BM,False,2236.7451085735015,2238.399051078055,2239.5441032819044,1.8523993527264335,0.002178649237472767,3.473104291243847
Mrpl4,OU1,False,2243.920699277219,2235.6038564212754,2237.3766697774763,2.705427214035135,0.10893246187363835,0.030533649165708887
Keap1,BM,False,2054.769457651215,2056.767676742888,2058.1068602574096,0.9287741856881689,0.002178649237472767,1.269462587973269
Glg1,BM,False,2633.1862690625258,2633.785346073898,2633.655878869963,3.360727240017559,0.004181662535221101,0.8029928343920991
Csnk1g2,OU1,False,1460.9438515062425,1459.6435411200619,1461.4316403429013,0.5308537218999293,0.056753892261295374,0.03732064369021337
Mob3a,OU1,False,2224.935165845635,2224.520438283652,2225.4104242249714,0.972694250548279,0.10893246187363835,0.20892968824097213
Cacnb3,OU1,False,2338.0939860807625,2337.2919764015032,2338.3207039989875,1.2453830672336104,0.01540537649643895,0.18722244527010012
Fkbp11,OU1,False,1860.6362277195378,1855.4471654469603,1857.3988312270058,0.8618181577802375,0.029568819352885703,0.11212857737150994
Ddx23,BM,False,2014.2880612423764,2015.868499100734,2017.8559795726205,1.1419601313879846,0.004181662535221101,0.06248263349577954
Pld3,OU2,True,2569.4534911127225,2566.3511296970582,2565.616241723993,1.9481410519181221,0.10893246187363835,0.3391196029215964
Rabac1,OU1,False,2104.960537729634,2102.3327093487287,2103.7415383123,1.849946534431623,0.01540537649643895,0.16678516732231508
Etv3,OU2,True,1031.759276143526,1031.606394623487,1030.5274109379984,0.3644429269306655,0.029568819352885703,0.7134537367854112
Prkcsh,OU1,False,2410.374911988353,2409.096107833591,2409.8990922919234,2.450088769271505,0.01540537649643895,0.30916136274054296
Fcgrt,OU1,False,2029.384809555414,2019.8193122823134,2020.6353017438162,1.0007726462954107,0.10893246187363835,0.41862153439991534
Nosip,OU1,False,2163.3222537563365,2162.8220608170996,2164.4938777605253,1.5139676764961523,0.01540537649643895,0.12723303924483176
Pih1d1,OU1,False,1543.736597270619,1540.574475217205,1540.8012217853773,0.6452606159197772,0.10893246187363835,0.2640405646405526
Rps11,OU1,False,2553.617504243577,2551.591921139312,2553.0877297050533,4.989686504042766,0.029568819352885703,0.1530016197491486
Supt5,OU1,False,2429.7696659880385,2423.8384724078974,2425.501312442826,2.2541695012930845,0.10893246187363835,0.0452716990265829
Paf1,OU1,False,2045.6294051389764,2045.4551523477592,2046.5338622565773,0.9267820485499639,0.01540537649643895,0.2971904869152677
Timm50,BM,False,2416.768909879559,2418.768909879559,2420.1054378837784,1.9763932536158988,0.0,1.139930723335591
Med29,OU1,False,1838.170734050172,1835.4223853441774,1837.393135066477,1.2408363642790887,0.10893246187363835,0.020802585115625938
Bicd1,OU1,False,2122.734097805813,2119.709747234686,2120.8910959450304,0.9980693651509798,0.029568819352885703,0.234761269833065
Ncstn,OU1,False,2712.3940349153195,2710.687243677314,2712.343301450583,3.517812816870125,0.01540537649643895,0.19520376697300446
Pex19,OU1,False,2498.8920734304434,2498.26662971085,2499.196682923995,2.3051387427460526,0.01540537649643895,0.1787667781029576
Impdh1,OU1,False,2075.3192537702066,2074.369775560574,2076.3690719179554,1.059925750417891,0.029568819352885703,0.014331014015405152
Dusp3,OU2,True,2573.5687538461257,2573.987701636145,2564.7319198459904,3.4165656336381343,0.008026212415338536,0.8788235402207976
Ess2,OU1,False,2282.0670361915,2279.835165889709,2281.0629552438168,1.2540589219596452,0.029568819352885703,0.14510707471667317
Slc25a1,OU2,True,2571.0190493624136,2567.213357510412,2566.285112545603,2.142202162752862,0.029568819352885703,1.2750861806498062
Dgcr6,BM,False,2127.3383961204736,2128.901580342376,2130.626210721906,2.6700028320924662,0.004181662535221101,0.6555203048442584
Ddr1,OU2,True,2305.36474596726,2303.9643152196854,2302.002522816754,2.2448502533586483,0.056753892261295374,0.34270044949855816
Ier3,OU1,False,2151.012562038894,2144.302547515652,2146.3022099916197,1.2691095430864556,0.10893246187363835,0.006684306753569125
Ercc1,BM,False,2029.4702306383238,2031.4702306383238,2033.470230638324,1.2088670088215039,0.0,4.669372076865334
Homer3,BM,False,1990.6689526702883,1992.0449566903694,1991.8458461946811,1.1132148501321588,0.004181662535221101,0.5877596401513587
Crtc1,BM,False,1909.1044426796543,1911.1044426796543,1910.0307859206473,0.9448368019807125,0.0,0.9172048130493513
Crot,OU1,False,1833.5512051592104,1832.4024855026823,1834.2490937117095,0.6999761302932286,0.029568819352885703,0.1559536846711227
Snrnp200,BM,False,2331.227087628596,2333.184885676728,2332.156094183306,1.3212683942867405,0.002178649237472767,2.6836844292754534
Ciao1,OU2,True,2053.6826028113196,2054.6471254793246,2051.603583827485,1.0184615228348153,0.008026212415338536,0.6741375109701035
Insig2,OU2,True,1953.60451018612,1951.9208446609287,1946.1322077496943,0.7455411510112576,0.01540537649643895,0.7887548523510208
Kpna6,OU1,False,2073.018915711732,2071.2399348881595,2072.741861336841,1.238696962263797,0.10893246187363835,0.11189442597660548
Man1a,BM,False,1367.3901609887475,1369.2103489793797,1371.0082819046288,0.5073089736588035,0.002178649237472767,0.7612350795510934
Brd8,OU1,False,2554.1273743452894,2552.8452412198676,2554.258894468069,1.8346085280341804,0.10893246187363835,0.09602232231917895
Kif20a,OU2,True,2492.3142970098643,2491.217781225735,2486.75689870885,0.6954704659709599,0.01540537649643895,2.2156937754795667
Farsa,OU1,False,2366.3749564761492,2360.7308170911238,2362.6550504200495,1.437877615195679,0.10893246187363835,0.010488338270898012
Gcdh,OU1,False,1799.131939724344,1797.7653054249922,1798.8720844506638,0.6454649895637281,0.029568819352885703,0.12501979388006124
Mast2,BM,False,1970.7025327444107,1972.7025327444107,1974.7025327444107,0.8578843233441191,0.0,4.822943977194927
Rad23a,OU2,True,2486.043569374788,2480.63252366335,2480.390568748246,5.024993185867204,0.056753892261295374,0.205183559165941
Calr,OU1,False,2610.190978867613,2607.2837802546314,2607.911475408781,2.899404278435402,0.10893246187363835,0.1817194997745153
Nfat5,OU2,True,2313.059103989844,2307.069806529922,2305.374796390031,1.279972316566394,0.056753892261295374,0.39509647653728486
Nob1,BM,False,2436.6963335991286,2438.6963335991286,2440.6963335991295,2.225460576919023,0.0,5.827113049403756
Gys1,BM,False,1875.7588511826202,1877.7588511826202,1879.3199080336892,0.7199955437409735,0.0,4.111306037527931
Ruvbl2,OU1,False,2436.7158378688905,2428.7047058141347,2430.595182077991,2.064226090853828,0.056753892261295374,0.09827653148930793
Bax,BM,False,2329.0148073860096,2330.1606741938685,2331.7335444068353,5.425264270976896,0.008026212415338536,0.26470503369883236
Zfp81,BM,False,1080.63998864075,1082.557901372888,1084.151903765378,0.30253268778454157,0.004181662535221101,2.4432812779006925
Mmd,OU2,True,2588.3360534429203,2585.0068424744686,2584.18789714796,1.7754174358284567,0.10893246187363835,0.6615400977894508
Fam162a,OU1,False,2309.846152640824,2304.989038807181,2305.6778106987626,2.3507563215776743,0.029568819352885703,0.3081871530176601
Rpl8,OU1,False,2660.2334681253924,2655.2498479541205,2656.111075823801,6.118159373632682,0.01540537649643895,0.3497520263470104
Gstm5,OU1,False,1711.1425982107232,1709.2631881839177,1711.1246731908338,0.7579225757774357,0.029568819352885703,0.18044620137422296
Stat3,OU2,True,2590.6992833902273,2586.7181683571803,2583.34504898583,2.2830576691818942,0.10893246187363835,0.3733407614774018
